mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,5.149622000317322,0.7851408530368927,6.456330007495126,923.5546875,876.9,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\mobilenetv2\mobilenetv2_int8\run_02\baseline_profiling.json
optimized,5.361401999980444,0.8425342768357127,6.6860600069048814,923.5546875,805.5,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\mobilenetv2\mobilenetv2_int8\run_02\optimized_profiling.json
