mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,8.432135000020935,1.0992458641684903,477.20703125,746.4,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GCN_int8\run_00\baseline_profiling.json
optimized,8.07465999998385,0.8460695186006009,477.20703125,672.8,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GCN_int8\run_00\optimized_profiling.json
