mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,8.189807000017026,2.512245670042528,14.900995002244597,722.48828125,1105.8,100,CPUExecutionProvider,True,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n512_e3584\MPNN_int8\run_00\baseline_profiling.json
optimized,7.6432730005763005,3.2557507316080225,9.764000007271523,722.48828125,1119.9,100,CPUExecutionProvider,True,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n512_e3584\MPNN_int8\run_00\optimized_profiling.json
