mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,3.232772000192199,1.4552841487869397,4.482219998317305,720.47265625,923.5,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n512_e3584\GCN_int8\run_01\baseline_profiling.json
optimized,2.9736299996147864,0.5032592923849694,4.004564986098558,720.47265625,846.4,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n512_e3584\GCN_int8\run_01\optimized_profiling.json
