mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,9.611796666663016,0.4019901959701038,514.34375,105.6,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\APPNP_fp32\GPU\run_00\baseline_profiling.json
optimized,9.40303333333361,0.7856184978861445,547.9765625,89.0,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\APPNP_fp32\GPU\run_00\optimized_profiling.json
