mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,32.982164999993984,1.1118222043153116,34.64585499823443,843.63671875,703.4,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n8192_e57344\GAT_fp32\run_02\baseline_profiling.json
optimized,33.320053999632364,3.1819325314449065,35.77281500402023,843.63671875,698.5,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n8192_e57344\GAT_fp32\run_02\optimized_profiling.json
