mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,7.2662559999662335,1.6081946284818618,598.671875,729.2,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\mobilenetv2_int8\run_01\baseline_profiling.json
optimized,7.106615000047896,1.0080097696527255,598.671875,662.5,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\mobilenetv2_int8\run_01\optimized_profiling.json
