mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,11.20939999999564,0.9626673710780327,898.140625,95.7,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\resnet50_fp32\GPU\run_00\baseline_profiling.json
optimized,10.93556333333557,0.8598215212046012,997.00390625,85.7,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\resnet50_fp32\GPU\run_00\optimized_profiling.json
