mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,8.292643333335073,0.9834059865874787,204.96875,613.2,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\GCN_fp32\CPU\run_00\baseline_profiling.json
optimized,8.8605366666665,1.5523079042680656,211.59375,628.5,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\GCN_fp32\CPU\run_00\optimized_profiling.json
