mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,8.91993299994283,1.3266284457281756,598.671875,644.0,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphTransformer_int8\run_01\baseline_profiling.json
optimized,9.110886000034952,1.397937453708972,598.671875,646.0,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphTransformer_int8\run_01\optimized_profiling.json
