mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,39.49806099961279,1.4141689256848033,41.35298500332283,8634.6796875,794.6,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphSAGE\GraphSAGE_fp32\run_00\baseline_profiling.json
optimized,40.10162499980652,2.56161962182683,45.25241499504773,8634.6796875,745.9,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphSAGE\GraphSAGE_fp32\run_00\optimized_profiling.json
