mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,30.66536299927975,1.8164620387604984,33.77630499744555,811.59765625,816.8,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n8192_e57344\GraphTransformer_fp32\run_01\baseline_profiling.json
optimized,30.440142000006745,2.0490007027086667,34.00662999483757,811.59765625,751.0,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n8192_e57344\GraphTransformer_fp32\run_01\optimized_profiling.json
