mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,14.864338999323081,2.385507139853968,19.80219998658867,783.58984375,1133.3,100,CPUExecutionProvider,True,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n1024_e7168\MPNN_int8\run_02\baseline_profiling.json
optimized,11.64606099962839,2.287567779177357,17.027734992007026,783.58984375,1146.6,100,CPUExecutionProvider,True,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n1024_e7168\MPNN_int8\run_02\optimized_profiling.json
