mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,45.217071000515716,12.691114108090318,69.55192499081022,978.5234375,1089.7,100,CPUExecutionProvider,True,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\MPNN_fp32\run_01\baseline_profiling.json
optimized,38.82933200104162,10.07423039829182,58.198894997622105,978.5625,1083.3,100,CPUExecutionProvider,True,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\MPNN_fp32\run_01\optimized_profiling.json
