mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,111.42881999898236,7.634936893844297,125.74909000686603,1138.58203125,744.3,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\GIN_int8\run_01\baseline_profiling.json
optimized,109.45611599978292,7.524330711879961,124.11440500654862,1138.58203125,743.2,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\GIN_int8\run_01\optimized_profiling.json
