mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,19.852681000047596,1.7345445241994113,1571.21875,709.2,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\resnet50\resnet50_int8\run_01\baseline_profiling.json
optimized,20.534198000350443,1.497673329811794,1571.21875,734.6,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\resnet50\resnet50_int8\run_01\optimized_profiling.json
