mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,172.41898300024332,8.423632165744174,188.65022499740007,8662.25390625,179.8,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\SGC\SGC_int8\run_01\baseline_profiling.json
optimized,172.75668500064057,8.916212991623087,188.26524998949026,8662.25390625,182.0,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\SGC\SGC_int8\run_01\optimized_profiling.json
