mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,205.5389959983586,10.291445195364371,224.73239999380894,1462.875,695.5,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\SGC_fp32\run_00\baseline_profiling.json
optimized,206.69905799964909,10.480484142355294,226.12229499209207,1462.8984375,685.7,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\SGC_fp32\run_00\optimized_profiling.json
