mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,10.188946666676202,1.305303071762956,218.42578125,746.2,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\mobilenetv2_fp32\CPU\run_00\baseline_profiling.json
optimized,10.317506666672216,0.8909516043461758,218.42578125,841.3,30,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\hw_comparison\mobilenetv2_fp32\CPU\run_00\optimized_profiling.json
