mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,6.595584000078816,1.7765212555344818,451.12890625,658.6,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\bert-tiny_fp32\run_00\baseline_profiling.json
optimized,6.047573999821907,0.5944935665423281,451.12890625,711.8,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\bert-tiny_fp32\run_00\optimized_profiling.json
