mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,45.921741999954975,6.789077816004896,596.60546875,665.2,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphSAGE_fp32\run_01\baseline_profiling.json
optimized,44.336300999984815,5.210875920921332,596.60546875,648.7,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphSAGE_fp32\run_01\optimized_profiling.json
