mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,10.169730999969033,1.487548182269784,598.671875,728.3,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphTransformer_fp32\run_00\baseline_profiling.json
optimized,10.156010999980936,2.022691341909247,598.671875,698.4,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphTransformer_fp32\run_00\optimized_profiling.json
