mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,0.39598300027137157,0.13655543727597186,603.8203125,1058.5,100,OpenVINOExecutionProvider | CPUExecutionProvider,C:\Users\yusuf\npu-graph-opt-benchmarking\results\hw_comparison\BERT-tiny\NPU\run_03\baseline_profiling.json
optimized,0.344770000083372,0.13517366853859958,603.8203125,878.9,100,OpenVINOExecutionProvider | CPUExecutionProvider,C:\Users\yusuf\npu-graph-opt-benchmarking\results\hw_comparison\BERT-tiny\NPU\run_03\optimized_profiling.json
