mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,1.7411300000821939,0.47134962542991965,643.2578125,18.2,100,OpenVINOExecutionProvider | CPUExecutionProvider,C:\Users\yusuf\npu-graph-opt-benchmarking\results\hw_comparison\MobileNetV2\NPU\run_00\baseline_profiling.json
optimized,1.9712470000376925,0.8560248881508944,643.2578125,7.7,100,OpenVINOExecutionProvider | CPUExecutionProvider,C:\Users\yusuf\npu-graph-opt-benchmarking\results\hw_comparison\MobileNetV2\NPU\run_00\optimized_profiling.json
