mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,11.037881998199737,1.4971224956976523,13.705954996839862,738.6015625,667.2,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n2048_e14336\GAT_fp32\run_01\baseline_profiling.json
optimized,11.056236999720568,1.160646270076498,13.111689994548211,738.6015625,701.4,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n2048_e14336\GAT_fp32\run_01\optimized_profiling.json
