mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,41.4919290000762,4.7244390138416446,598.671875,651.9,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphSAGE_int8\run_02\baseline_profiling.json
optimized,39.96315799999138,3.501962241192131,598.671875,647.7,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphSAGE_int8\run_02\optimized_profiling.json
