mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,8.432878000003257,3.2468815633447683,477.20703125,755.4,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GCN_fp32\run_02\baseline_profiling.json
optimized,9.471182000124827,6.7530519689255115,477.20703125,684.4,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GCN_fp32\run_02\optimized_profiling.json
