mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,5.067587999983516,0.9628744431023174,1251.83984375,17.7,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\resnet50_int8\run_02\baseline_profiling.json
optimized,5.357954999926733,0.7846932894155179,1251.83984375,25.0,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\resnet50_int8\run_02\optimized_profiling.json
