mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,10.912484000036784,2.1979378836623815,598.671875,608.7,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphTransformer_fp32\run_01\baseline_profiling.json
optimized,10.84287100000438,2.2526501029294876,598.671875,600.0,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GraphTransformer_fp32\run_01\optimized_profiling.json
