mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,50.36974399961764,3.9705885040184117,57.7923099968757,821.91796875,178.6,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n512_e3584\SGC_int8\run_01\baseline_profiling.json
optimized,49.74433700030204,2.98764106803259,54.75874499970814,821.91796875,179.0,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n512_e3584\SGC_int8\run_01\optimized_profiling.json
