--------------------------------------------------------------------------
Intel(R) SoC Watch for Windows* OS Version 2026.2.ww12-pre-release [Mar 17 2026]
Build Ref: 8924bb08e273e7b4345df1d973daa169f1f297ac
Driver Version 2.20.5 [Mar 12 2026]
Post Processed using SoC Watch for Windows* OS Version 2026.2.ww12-pre-release [Mar 17 2026]
Post Processed Build Ref: 8924bb08e273e7b4345df1d973daa169f1f297ac
Copyright (c) 2024 Intel Corporation. All Rights Reserved.
Platform power analysis tool for use with Intel processors/chipsets/platforms.
*Other names and brands may be claimed as the property of others. 
--------------------------------------------------------------------------

Command line options: -f power -r int -o results\energy_log_hw_comp_GIN_fp32 

Program Started: N/A
Data Collection Started: 2026-05-03 17:29:58 GMT 
QPC Clock Frequency (MHz): 10 
CPU Base Operating Frequency (MHz): 2995.2
Collection duration (sec): 33.0803
Collection begin timestamp: 2866367973
Collection end timestamp: 3197163656

System Name: MATEBOOK
Operating System: Windows 11 [11.0 build 26200.8246]
CPU: Meteor Lake
CPU ID (family.model.stepping): 0x6.0xaa.0x4
Platform ID: 0b111
Integrated GPU Device ID: 0x7d55
Intel(R) PMT: Meteor Lake SoCN (0x130670b2)
Intel(R) PMT: Meteor Lake SoCN Fixed (0x130671b2)
Intel(R) PMT: Meteor Lake CDie (0x1a067002)
Intel(R) PMT: Meteor Lake CDie Fixed (0x1a067102)
PCH: Meteor Lake SOC-M/P (MTSOC-MP)
PCH: Meteor Lake IOE-P (MTIOE-P)
EDRAM Present: No 
Total # of packages: 1 
Total # of cores: 14 
Total # of logical processors: 18

CPU native model:
Package_0/Core_0 = RWC (P Core)
Package_0/Core_1 = CMT (E Core)
Package_0/Core_2 = CMT (E Core)
Package_0/Core_3 = CMT (E Core)
Package_0/Core_4 = CMT (E Core)
Package_0/Core_5 = CMT (E Core)
Package_0/Core_6 = CMT (E Core)
Package_0/Core_7 = CMT (E Core)
Package_0/Core_8 = CMT (E Core)
Package_0/Core_9 = RWC (P Core)
Package_0/Core_10 = RWC (P Core)
Package_0/Core_11 = RWC (P Core)
Package_0/Core_12 = CMT (LPE Core)
Package_0/Core_13 = CMT (LPE Core)
NOTE: Hyper-V is enabled on this system.
NOTE: Virtual Secure Mode is enabled on this system.
NOTE: Hypervisor Enforced Code Integrity is enabled on this system.

Package Power - CPU/Package_0
Sample #, Continuous Time (usec), Duration (ms), Power (mJ)
     271,            25465155.70,         94.53,    8919.55
     272,            25557736.10,         92.58,   12129.84
     273,            25650646.70,         92.91,   10485.16
     274,            25750976.30,        100.33,   10786.59
     275,            25844767.70,         93.79,   14871.04
     276,            25934859.50,         90.09,   11912.08
     277,            26030565.50,         95.71,   12232.41
     278,            26120716.00,         90.15,   11452.07
     279,            26218003.60,         97.29,   12312.10
     280,            26314796.60,         96.79,    9934.06
     281,            26404797.80,         90.00,    9840.09
     282,            26497007.30,         92.21,   10067.12
     283,            26588977.70,         91.97,   10227.34
     284,            26684761.20,         95.78,   10899.65
     285,            26774845.40,         90.08,   10337.82
     286,            26865275.70,         90.43,   12338.60
     287,            26955527.90,         90.25,    8230.25
     288,            27046446.20,         90.92,   12236.13
     289,            27136643.60,         90.20,   12331.89
     290,            27230471.20,         93.83,   15859.27
     291,            27323085.00,         92.61,   12633.58
     292,            27414612.90,         91.53,    6463.75
     293,            27506180.00,         91.57,   10375.04
     294,            27596220.10,         90.04,    7644.98
     295,            27687275.90,         91.06,    5896.67
     296,            27783272.80,         96.00,    6143.13
     297,            27874408.80,         91.14,    6718.58
     298,            27964566.50,         90.16,    6258.02
     299,            28055426.70,         90.86,    5689.71
     300,            28150923.20,         95.50,    6051.97
     301,            28241471.10,         90.55,    7826.57
     302,            28334792.70,         93.32,    7024.94
     303,            28433107.30,         98.31,    7981.82
     304,            28528904.90,         95.80,    8262.25
     305,            28619376.10,         90.47,    7286.75
     306,            28712290.10,         92.91,    8209.93
     307,            28803395.80,         91.11,    8980.52
     308,            28901817.40,         98.42,    9153.26
     309,            29001431.90,         99.61,    8693.18
     310,            29097251.50,         95.82,    7090.86
     311,            29187335.00,         90.08,    7406.87
     312,            29283819.10,         96.48,    6887.04
     313,            29374328.00,         90.51,    6926.98
     314,            29464530.10,         90.20,    7638.01
     315,            29564963.50,        100.43,    7102.40
     316,            29655730.30,         90.77,    7846.02
     317,            29746118.30,         90.39,   11512.46
     318,            29836151.70,         90.03,    9553.88
     319,            29926385.90,         90.23,    9462.95
     320,            30018122.80,         91.74,   11820.22
     321,            30108159.60,         90.04,    8466.18
     322,            30201439.00,         93.28,    6200.40
     323,            30299099.80,         97.66,    7457.78
     324,            30389423.30,         90.32,    8256.86
     325,            30482693.60,         93.27,    6028.24
     326,            30573780.60,         91.09,    6966.77
     327,            30665846.90,         92.07,    6357.67
     328,            30767128.20,        101.28,    5550.83
     329,            30888363.90,        121.24,    7076.38
     330,            30981182.70,         92.82,    9425.00
     331,            31071284.10,         90.10,    6366.93
     332,            31168404.20,         97.12,    8559.49
     333,            31268037.80,         99.63,    5838.65
     334,            31368885.60,        100.85,    6872.88
     335,            31464284.90,         95.40,    7941.03
     336,            31554669.00,         90.38,    6127.55
     337,            31648553.80,         93.88,    6397.05
     338,            31740635.20,         92.08,    6233.34
     339,            31832642.30,         92.01,    5464.88
     340,            31933504.90,        100.86,    7127.24
     341,            32024676.80,         91.17,    7120.95
     342,            32116986.60,         92.31,    7367.74
     343,            32207943.70,         90.96,    6107.74
     344,            32301346.10,         93.40,    8683.24
     345,            32396300.90,         94.95,    7508.33
     346,            32486357.30,         90.06,    6795.06
     347,            32578805.30,         92.45,    6651.62
     348,            32668865.90,         90.06,    6887.59
     349,            32759172.80,         90.31,    6779.59
     350,            32851297.00,         92.12,   10205.63
     351,            32950676.50,         99.38,   10802.50
     352,            33041914.00,         91.24,    9778.34
     353,            33048567.20,          6.65,       0.00

