mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,23.053226999763865,1.130120886966309,25.162249994900776,779.78515625,720.4,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\GATv2_fp32\run_01\baseline_profiling.json
optimized,23.788787000084994,4.7266446042638695,25.782980000803946,779.78515625,717.2,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\GATv2_fp32\run_01\optimized_profiling.json
