mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,28.337588999274885,1.5062157238877714,31.233369999972638,813.02734375,700.5,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n1024_e7168\GraphSAGE_fp32\run_01\baseline_profiling.json
optimized,28.54714299974148,1.442275761893566,32.05352001095889,813.02734375,764.6,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n1024_e7168\GraphSAGE_fp32\run_01\optimized_profiling.json
