mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,7.448996999301016,1.17854297864385,8.722870006749872,713.88671875,802.1,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n1024_e7168\APPNP_fp32\run_01\baseline_profiling.json
optimized,7.0739530013815966,0.746104571990465,8.969119998801034,713.88671875,794.3,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n1024_e7168\APPNP_fp32\run_01\optimized_profiling.json
