mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,8.773682999308221,2.3408478809737385,783.21875,635.5,100,OpenVINOExecutionProvider | CPUExecutionProvider,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GAT_fp32\run_01\baseline_profiling.json
optimized,8.133807996637188,2.9664548046647377,783.21875,794.2,100,OpenVINOExecutionProvider | CPUExecutionProvider,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GAT_fp32\run_01\optimized_profiling.json
