mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,5.368674000073952,1.1751129346241336,1251.83984375,10.8,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\resnet50_int8\run_00\baseline_profiling.json
optimized,5.249930999925709,0.8564440506877692,1251.83984375,21.6,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\resnet50_int8\run_00\optimized_profiling.json
