mode,avg_latency_ms,std_latency_ms,p95_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,fallback_to_cpu,profiling_json
baseline,454.70429999986663,13.79326933984967,481.0502699983772,1650.68359375,182.4,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\SGC_int8\run_00\baseline_profiling.json
optimized,456.5743950003525,19.54653598199821,481.3640350017522,1650.99609375,180.9,100,OpenVINOExecutionProvider | CPUExecutionProvider,False,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\scaling_sweep\runs\n4096_e28672\SGC_int8\run_00\optimized_profiling.json
