mode,avg_latency_ms,std_latency_ms,peak_memory_mb,cpu_utilization_pct,iterations,providers,profiling_json
baseline,40.75908299995717,3.882908361147692,550.71484375,691.7,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GIN_fp32\run_00\baseline_profiling.json
optimized,38.30512600012298,2.188160321277103,550.71484375,722.2,100,,C:\Users\yusuf\Projects\npu-graph-opt-benchmarking\results\GIN_fp32\run_00\optimized_profiling.json
